757.74	58.29	0	13.110	2.79
757.74	58.29	0	4.640	0
757.74	58.29	0	7.330	0
699.45	116.58	0	22.94	10.92
699.45	116.58	0	24.03	12.02
699.45	116.58	0	27.4	11.03
699.45	116.58	0	22.94	14.2
699.45	116.58	0	26.045	11.995
699.45	116.58	0	22.94	8.938
699.45	116.58	0	22.12	4.55
699.45	116.58	0	41.52	12.775
699.45	116.58	0	38.24	10.98
699.45	116.58	0	21.85	7.76
699.45	116.58	0	42.61	14.2
699.45	116.58	0	45.88	30.59
699.45	116.58	0	36.05	14.96
699.45	116.58	0	41.51	14.96
699.45	116.58	0	22.94	7.81
699.45	116.58	0	70.47	68.84
699.45	116.58	0	73.2	36.12
699.45	116.58	0	73.21	67.73
699.45	116.58	0	50.255	40.42
699.45	116.58	0	51.35	50.25
699.45	116.58	0	53.53	39.33
699.45	116.58	0	63.125	40.365
699.45	116.58	0	76.79	61.07
699.45	116.58	0	13.11	0
699.45	116.58	0	14.66	0.00
699.45	116.58	0	13.11	0
699.45	116.58	0	8.53	0
699.45	116.58	0	7.65	0
699.45	116.58	0	5.18	0
699.45	116.58	0	5.46	0
699.45	116.58	0	15.295	2.285
699.45	116.58	0	19.115	7.74
699.45	116.58	0	16.39	2.694
699.45	116.58	0	12.02	2.25
699.45	116.58	0	16.39	1.13
699.45	116.58	0	7.65	0
699.45	116.58	0	10.92	6.55
699.45	116.58	0	18.59	4.205
699.45	116.58	0	13.11	1.92
699.45	116.58	0	16.39	4.2
699.45	116.58	0	9.3	0
699.45	116.58	0	9.77	0
699.45	116.58	0	8.53	1.29
699.45	116.58	0	13.2	0
699.45	116.58	0	17.27	5.49
699.45	116.58	0	15.29	1.09
699.45	116.58	0	16.24	0
699.45	116.58	0	14.68	1.725
699.45	116.58	0	14.2	3.11
699.45	116.58	0	10.92	1.55
699.45	116.58	0	19.66	8.74
699.45	116.58	0	17.48	3.29
699.45	116.58	0	12.46	0.00
699.45	116.58	0	18.67	2.44
699.45	116.58	0	15.53	3.45
699.45	116.58	0	10.92	4.37
699.45	116.58	0	19.7	6.39
699.45	116.58	0	14.86	9.4
699.45	116.58	0	14.75	2.925
699.45	116.58	0	15.29	1.09
699.45	116.58	0	14.2	9.83
641.16	174.86	0	24.03	18.57
641.16	174.86	0	20.76	8.57
641.16	174.86	0	29.5	19.31
641.16	174.86	0	21.01	7.1
641.16	174.86	0	34.91	12.13
641.16	174.86	0	30.61	3.59
641.16	174.86	0	33.87	23.59
641.16	174.86	0	26.22	14.03
641.16	174.86	0	30.59	18.4
641.16	174.86	0	27.31	2.31
641.16	174.86	0	30.59	19.66
641.16	174.86	0	45.88	13.7
641.16	174.86	0	48.07	43.7
641.16	174.86	0	37.08	19.77
641.16	174.86	0	50.25	43.07
641.16	174.86	0	51.36	42.08
641.16	174.86	0	53.54	41.16
641.16	174.86	0	51.36	39.07
641.16	174.86	0	60.09	48.07
641.16	174.86	0	54.59	49.66
641.16	174.86	0	115.8	109.53
641.16	174.86	0	5.46	2.44
641.16	174.86	0	12.36	0
641.16	174.86	0	7.73	0
641.16	174.86	0	6.55	0
641.16	174.86	0	10.92	0
641.16	174.86	0	7.65	0
641.16	174.86	0	7.73	0
641.16	174.86	0	17.07	3.34
641.16	174.86	0	12.79	0
641.16	174.86	0	7.73	1.64
641.16	174.86	0	8.53	0
641.16	174.86	0	11.14	0
641.16	174.86	0	10.07	3.94
641.16	174.86	0	18.57	6.55
641.16	174.86	0	9.83	1.09
641.16	174.86	0	13.11	6.55
641.16	174.86	0	7.65	0
641.16	174.86	0	5.57	0
641.16	174.86	0	15.29	10.92
641.16	174.86	0	19.66	7.65
641.16	174.86	0	15.29	10.92
641.16	174.86	0	8.74	0
641.16	174.86	0	13.11	1.83
641.16	174.86	0	12.02	8.74
641.16	174.86	0	8.74	0
641.16	174.86	0	10.92	6.55
641.16	174.86	0	13.11	0
641.16	174.86	0	12.02	0
641.16	174.86	0	10.92	0
641.16	174.86	0	5.46	0
641.16	174.86	0	4.37	0
641.16	174.86	0	18.57	3.05
641.16	174.86	0	19.66	7.31
641.16	174.86	0	13.11	0
641.16	174.86	0	15.45	2.36
641.16	174.86	0	17	3.91
641.16	174.86	0	18.54	5.45
641.16	174.86	0	14.2	2.02
641.16	174.86	0	15.29	4.2
641.16	174.86	0	15.76	7.88
641.16	174.86	0	16.39	3.11
641.16	174.86	0	8.74	0
757.74	0	58.29	21.85	0
757.74	0	58.29	20.76	0
757.74	0	58.29	26.22	0
757.74	0	58.29	21.85	0
757.74	0	58.29	20.76	0
757.74	0	58.29	24.03	2.02
757.74	0	58.29	29.5	0
757.74	0	58.29	46.98	0
757.74	0	58.29	24.72	9.27
757.74	0	58.29	21.85	0
757.74	0	58.29	18.57	0
757.74	0	58.29	25.13	8.74
757.74	0	58.29	22.94	2.66
757.74	0	58.29	33.87	8.74
757.74	0	58.29	32.77	9.5
757.74	0	58.29	28.4	10.76
757.74	0	58.29	28.43	7.65
757.74	0	58.29	32.77	0
757.74	0	58.29	33.87	0
757.74	0	58.29	38.24	4.2
757.74	0	58.29	25.13	0
757.74	0	58.29	27.31	7.48
757.74	0	58.29	27.81	1.82
757.74	0	58.29	26.87	5.77
757.74	0	58.29	20.76	0
757.74	0	58.29	20.76	7.66
757.74	0	58.29	21.85	0
757.74	0	58.29	21.85	2.48
757.74	0	58.29	34.96	8.4
757.74	0	58.29	31.68	5.4
757.74	0	58.29	28.4	3.22
757.74	0	58.29	37.14	6.22
757.74	0	58.29	43.7	9.66
757.74	0	58.29	33.87	6.22
757.74	0	58.29	20.09	0
757.74	0	58.29	21.85	0
757.74	0	58.29	49.16	8.07
757.74	0	58.29	28.4	0
757.74	0	58.29	43.7	11.42
757.74	0	58.29	29.5	6.22
757.74	0	58.29	37.14	2.4
757.74	0	58.29	37.14	3.87
757.74	0	58.29	33.87	1.03
757.74	0	58.29	27.31	0
757.74	0	58.29	21.85	2.18
757.74	0	58.29	30.43	0
757.74	0	58.29	24.03	1.66
757.74	0	58.29	34.96	9.85
757.74	0	58.29	25.13	0
757.74	0	58.29	22.94	2.94
757.74	0	58.29	27.31	7.48
757.74	0	58.29	45.9	7.14
757.74	0	58.29	34.96	9.5
757.74	0	58.29	42.61	6.05
757.74	0	58.29	36.05	0
757.74	0	58.29	30.59	3.59
757.74	0	58.29	52.44	24.96
757.74	0	58.29	60.1	34.96
757.74	0	58.29	56.81	24.62
757.74	0	58.29	51.35	26.98
757.74	0	58.29	51.36	24.79
757.74	0	58.29	51.36	28.07
757.74	0	58.29	52.45	29.16
757.74	0	58.29	55.73	20.27
757.74	0	58.29	119.45	105.65
757.74	0	58.29	9.83	0
757.74	0	58.29	16.39	0
757.74	0	58.29	7.65	0
757.74	0	58.29	9.83	0
757.74	0	58.29	18.57	8.74
757.74	0	58.29	19.66	2.92
757.74	0	58.29	14.2	3.11
757.74	0	58.29	14.2	1.11
757.74	0	58.29	10.92	0
757.74	0	58.29	9.83	0
757.74	0	58.29	9.83	0
757.74	0	58.29	13.11	0
757.74	0	58.29	8.74	0
757.74	0	58.29	16.39	0
757.74	0	58.29	13.11	1.28
757.74	0	58.29	16.39	3.2
757.74	0	58.29	15.29	3.28
757.74	0	58.29	15.29	0
757.74	0	58.29	14.2	1.51
757.74	0	58.29	18.57	1.2
757.74	0	58.29	15.29	2.83
757.74	0	58.29	12.02	0
757.74	0	58.29	18.57	6.55
757.74	0	58.29	18.57	0
757.74	0	58.29	17.48	1.02
757.74	0	58.29	18.54	1.91
757.74	0	58.29	15.29	0
757.74	0	58.29	19.66	0
757.74	0	58.29	19.66	3.02
757.74	0	58.29	15.45	0
757.74	0	58.29	18.57	0
757.74	0	58.29	15.29	0
757.74	0	58.29	19.66	1.55
757.74	0	58.29	14.2	0
757.74	0	58.29	18.57	4.39
757.74	0	58.29	18.57	4.2
757.74	0	58.29	18.57	3.92
757.74	0	58.29	16.39	5.29
757.74	0	58.29	17.48	2.29
757.74	0	58.29	14.2	1.83
757.74	0	58.29	13.11	0
757.74	0	58.29	16.39	2.92
757.74	0	58.29	14.2	0
757.74	0	58.29	15.29	2.71
757.74	0	58.29	18.57	0
757.74	0	58.29	16.39	3.11
757.74	0	58.29	18.57	5.33
699.45	0	116.58	20.76	2.18
699.45	0	116.58	42.61	6.55
699.45	0	116.58	26.22	0
699.45	0	116.58	43	11.14
699.45	0	116.58	49.16	13.33
699.45	0	116.58	26.765	0
699.45	0	116.58	24.58	0
699.45	0	116.58	24.58	0
699.45	0	116.58	22.395	0
699.45	0	116.58	53.53	8.74
699.45	0	116.58	67.43	21.76
699.45	0	116.58	59.81	29.87
699.45	0	116.58	51.16	23.71
699.45	0	116.58	69.69	44.58
699.45	0	116.58	60.33	35.67
699.45	0	116.58	50.25	21.51
699.45	0	116.58	78.93	38.27
699.45	0	116.58	63.06	36.25
699.45	0	116.58	78.66	33.33
699.45	0	116.58	85.24	54.08
699.45	0	116.58	126.82	110.97
699.45	0	116.58	9.15	0
699.45	0	116.58	6.99	0
699.45	0	116.58	14.53	0
699.45	0	116.58	18.01	3.17
699.45	0	116.58	14.86	0
699.45	0	116.58	18.24	2.956
699.45	0	116.58	6.95	0
699.45	0	116.58	12.88	0
699.45	0	116.58	19.64	5.61
699.45	0	116.58	13.02	0
699.45	0	116.58	16.82	0
641.16	0	174.86	21.77	0
641.16	0	174.86	25.13	0
641.16	0	174.86	46.98	8.31
641.16	0	174.86	26.45	0
641.16	0	174.86	27.66	0
641.16	0	174.86	21.85	0
641.16	0	174.86	24.03	0
641.16	0	174.86	37.14	0
641.16	0	174.86	75.85	24.600
641.16	0	174.86	92.55	31.905
641.16	0	174.86	65.18	26.53
641.16	0	174.86	53.71	37.512
641.16	0	174.86	65.59	16.681
641.16	0	174.86	53.82	12.507
641.16	0	174.86	71.22	39.76
641.16	0	174.86	68.05	27.02
641.16	0	174.86	67.73	9.770
641.16	0	174.86	57.99	14.413
641.16	0	174.86	55.76	17.793
641.16	0	174.86	51.01	20.131
641.16	0	174.86	61.18	50.25
641.16	0	174.86	132.65	115.95
641.16	0	174.86	6.42	0
641.16	0	174.86	17.98	0
641.16	0	174.86	19.36	1.7044
641.16	0	174.86	10.58	0
641.16	0	174.86	14.27	0
641.16	0	174.86	9.99	0
641.16	0	174.86	18.84	5.35
641.16	0	174.86	9.31	0
641.16	0	174.86	15.16	0
641.16	0	174.86	16.71	0
641.16	0	174.86	19.63	2.51
641.16	0	174.86	17.44	0
641.16	0	174.86	14.99	0
641.16	58.29	116.58	29.5	4.72
641.16	58.29	116.58	21.85	0
641.16	58.29	116.58	34.96	2.16
641.16	58.29	116.58	26.22	6.24
641.16	58.29	116.58	65.28	37.96
641.16	58.29	116.58	55.70	49.25
641.16	58.29	116.58	71.23	42.98
641.16	58.29	116.58	85.53	58.87
641.16	58.29	116.58	68.11	38.21
641.16	58.29	116.58	8.74	0
641.16	58.29	116.58	12.02	4.37
641.16	58.29	116.58	19.83	5.46
641.16	58.29	116.58	12.02	6.55
641.16	58.29	116.58	12.02	0
641.16	58.29	116.58	17.48	0
641.16	58.29	116.58	10.92	0
641.16	58.29	116.58	9.83	0
641.16	58.29	116.58	13.11	0
641.16	58.29	116.58	12.02	0
641.16	116.58	58.29	37.14	11.68
641.16	116.58	58.29	37.14	9.5
641.16	116.58	58.29	48.07	11.85
641.16	116.58	58.29	42.61	14.96
641.16	116.58	58.29	40.42	11.68
641.16	116.58	58.29	24.03	12.94
641.16	116.58	58.29	25.13	14.03
641.16	116.58	58.29	32.77	11.68
641.16	116.58	58.29	42.61	19.33
641.16	116.58	58.29	21.85	0
641.16	116.58	58.29	39.33	16.05
641.16	116.58	58.29	57.82	54.843
641.16	116.58	58.29	56.11	40.994
641.16	116.58	58.29	52.23	48.763
641.16	116.58	58.29	4.64	0
641.16	116.58	58.29	17.73	0
641.16	116.58	58.29	6.55	0
641.16	116.58	58.29	7.76	0
641.16	116.58	58.29	8.74	0
641.16	116.58	58.29	7.65	0
641.16	116.58	58.29	17.4	5.46
816.03	0	0	25.13	4.37
816.03	0	0	32.305	4.31
816.03	0	0	38.3	12.72
757.74	58.29	0	24.03	13.11
699.45	116.58	0	26.27	0
699.45	116.58	0	21.85	0
641.16	174.86	0	30.78	24.91
641.16	174.86	0	24.72	13.18
641.16	174.86	0	7.95	0
641.16	174.86	0	3.45	0
699.45	0	116.58	16.44	0
699.45	0	116.58	5.62	0
699.45	0	116.58	19.52	4.356
641.16	0	174.86	25.97	0
641.16	0	174.86	24.06	0
641.16	0	174.86	37.11	0
641.16	0	174.86	8.91	0
641.16	58.29	116.58	29.5	6.29
641.16	58.29	116.58	24.03	0
641.16	58.29	116.58	19.83	3.28
641.16	116.58	58.29	9.27	1.18
641.16	116.58	58.29	13.16	7.65
816.03	0	0	31.68	9.84
816.03	0	0	27.33	0
816.03	0	0	37.14	29.5
816.03	0	0	45.92	15.38
816.03	0	0	39.39	16.32
816.03	0	0	21.85	0
816.03	0	0	33.87	9.83
816.03	0	0	57.9	32.8
757.74	58.29	0	23.15	1.85
757.74	58.29	0	45	13.24
757.74	58.29	0	30.67	10.92
757.74	58.29	0	8.320	1.37
699.45	116.58	0	28.4	14.2
699.45	116.58	0	27.31	19.66
699.45	116.58	0	25.13	16.39
699.45	116.58	0	26.765	13.11
699.45	116.58	0	22.94	11.48
699.45	116.58	0	20.87	10.09
699.45	116.58	0	23.15	13.11
699.45	116.58	0	10.07	4.37
641.16	174.86	0	24.03	2.44
641.16	174.86	0	21.85	17.48
641.16	174.86	0	24.03	12.76
641.16	174.86	0	30.59	17.31
641.16	174.86	0	26.22	19.66
641.16	174.86	0	31.68	27.31
641.16	174.86	0	44.79	38.24
641.16	174.86	0	7.33	4.64
699.45	0	116.58	16.71	0
699.45	0	116.58	17.44	0
641.16	0	174.86	23.18	0
641.16	0	174.86	42.66	11.26
641.16	0	174.86	44.91	5.26
641.16	0	174.86	37.21	0
641.16	0	174.86	37.92	1.86
641.16	0	174.86	22.94	0
641.16	0	174.86	37.14	1.09
641.16	0	174.86	53.63	23.436
641.16	0	174.86	54.25	12.693
641.16	0	174.86	76.51	29.64
641.16	0	174.86	12.73	1.78
641.16	58.29	116.58	25.13	1.08
641.16	58.29	116.58	60.30	33.25
641.16	58.29	116.58	55.65	27.91
641.16	58.29	116.58	64.57	47.62
641.16	58.29	116.58	13.11	0
641.16	58.29	116.58	9.83	0
641.16	58.29	116.58	9.83	0
641.16	58.29	116.58	12.02	0
641.16	58.29	116.58	12.02	0
641.16	58.29	116.58	12.02	0
641.16	116.58	58.29	30.59	19.5
641.16	116.58	58.29	18.74	3.99
816.03	0	0	40.42	10.98
816.03	0	0	57.9	38.24
816.03	0	0	58.92	54.62
816.03	0	0	79.75	63.36
816.03	0	0	68.84	57.57
757.74	58.29	0	36.05	9.5
757.74	58.29	0	32.27	17.965
757.74	58.29	0	34.96	15.13
757.74	58.29	0	39.33	13.11
757.74	58.29	0	46.3	24.55
757.74	58.29	0	26.22	0
757.74	58.29	0	48.69	10.995
757.74	58.29	0	75.39	62.27
757.74	58.29	0	54.24	34.86
699.45	116.58	0	26.22	17.48
699.45	116.58	0	30.59	14.03
699.45	116.58	0	26.35	18.8
699.45	116.58	0	21.85	10.53
699.45	116.58	0	21.46	0
699.45	116.58	0	21.01	3.09
699.45	116.58	0	22.93	12.015
699.45	116.58	0	15.03	4.885
699.45	116.58	0	17.65	0.00
641.16	174.86	0	27.31	22.94
641.16	174.86	0	29.72	7.85
641.16	174.86	0	34.96	17.61
641.16	174.86	0	21.55	9.7
641.16	174.86	0	27.31	7.31
641.16	174.86	0	40.42	19.33
641.16	174.86	0	42.61	11.51
641.16	0	174.86	30.59	3.28
641.16	0	174.86	88.52	28.41
641.16	0	174.86	67.73	21.85
641.16	0	174.86	64.94	15.973
641.16	0	174.86	60.33	16.861
641.16	58.29	116.58	15.29	0
641.16	116.58	58.29	33.87	3.28
641.16	116.58	58.29	40.42	20.42
641.16	116.58	58.29	32.77	7.31
641.16	116.58	58.29	63.79	42.333
641.16	116.58	58.29	55.32	42.185
816.03	0	0	134.69	121.37
757.74	58.29	0	48.62	13.15
757.74	58.29	0	35.65	13.49
757.74	58.29	0	22.94	11.28
757.74	58.29	0	30.59	8.49
757.74	58.29	0	63.98	58.035
757.74	58.29	0	52.685	33.555
757.74	58.29	0	74.01	65.63
699.45	116.58	0	25.67	16.385
699.45	116.58	0	33.87	8.72
699.45	116.58	0	24.03	2.799
699.45	116.58	0	36.05	13.87
699.45	116.58	0	55.73	44.81
699.45	116.58	0	64.47	60.09
699.45	116.58	0	121.78	113.11
699.45	116.58	0	19.66	7.97
641.16	174.86	0	34.84	20.99
641.16	174.86	0	43.7	30.59
641.16	174.86	0	41.51	37.14
641.16	174.86	0	44.98	34.96
641.16	174.86	0	38.24	8.24
641.16	174.86	0	51.35	42.61
641.16	0	174.86	46.98	13.11
641.16	0	174.86	44.79	4.37
641.16	0	174.86	27.31	0
641.16	0	174.86	34.96	6.55
641.16	0	174.86	25.13	0
641.16	0	174.86	57.9	18.57
641.16	58.29	116.58	123.09	110.78
641.16	116.58	58.29	72.77	53.254
641.16	116.58	58.29	65.58	53.911
641.16	116.58	58.29	131.57	119.79
